model,short_model,station,forecast_datetime_gmt,datetime,tz_offset,CIG,CLD,DPT,Max_Temperature,Min_Temperature,OBV,P06,P12,P24,POS,POZ,PRS,PSN,PZP,Q06,Q12,Q24,SNW,T06,T12,T24,TMP,TYP,VIS,WDR,WND,WSP
GFSX MOS GUIDANCE,GFSX,KTZR,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,OV,33,49,41,,,28,33,,,2,40,0,,0,0,0,,6,6,45,R,,,6,
GFSX MOS GUIDANCE,GFSX,KTZR,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,OV,41,49,41,,,95,95,,,3,2,0,,2,3,0,,3,6,44,R,,,4,
GFSX MOS GUIDANCE,GFSX,KTZR,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,42,50,41,,,89,95,,,1,0,0,,2,3,0,,2,2,45,R,,,6,
GFSX MOS GUIDANCE,GFSX,KTZR,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,OV,39,50,41,,,5,78,,,4,0,0,,0,2,0,,2,2,42,R,,,4,
GFSX MOS GUIDANCE,GFSX,KTZR,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,OV,45,58,45,,,67,78,,,1,0,0,,2,2,0,,4,9,54,R,,,11,
GFSX MOS GUIDANCE,GFSX,KTZR,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,OV,42,58,45,,,89,91,,,4,0,1,,3,3,0,,5,9,47,R,,,12,
GFSX MOS GUIDANCE,GFSX,KTZR,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,PC,43,62,44,,,11,91,,,3,2,0,,0,3,0,,4,4,55,R,,,10,
GFSX MOS GUIDANCE,GFSX,KTZR,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,PC,43,62,44,,,9,30,,,3,2,0,,0,0,0,,1,4,46,R,,,4,
GFSX MOS GUIDANCE,GFSX,KTZR,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,OV,47,62,,,,30,30,,,2,4,0,,0,0,0,,9,29,55,R,,,9,
GFSX MOS GUIDANCE,GFSX,KTZR,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,OV,,62,,,,52,69,,,2,3,3,,2,4,0,,21,29,,R,,,12,
GFSX MOS GUIDANCE,GFSX,KTZR,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,OV,42,56,,,,53,69,,,3,5,5,,3,4,0,,25,38,51,R,,,11,
GFSX MOS GUIDANCE,GFSX,KTZR,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,OV,,56,,,,58,72,,,5,4,6,,,,0,,24,38,,R,,,15,
GFSX MOS GUIDANCE,GFSX,KTZR,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,OV,36,55,,,,30,72,,,7,8,4,,,,,,6,10,48,R,,,13,
GFSX MOS GUIDANCE,GFSX,KTZR,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,PC,,55,,,,26,,,,8,9,1,,,,,,5,10,,R,,,10,
GFSX MOS GUIDANCE,GFSX,KUCP,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,CL,13,,17,,,0,0,,,1,95,4,,0,0,,,4,,18,S,,,8,
GFSX MOS GUIDANCE,GFSX,KUCP,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,OV,23,50,37,,,0,0,,,7,45,7,,0,0,0,,3,3,46,S,,,7,
GFSX MOS GUIDANCE,GFSX,KUCP,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,OV,34,50,37,,,92,93,,,4,5,0,,2,4,0,,2,3,41,R,,,8,
GFSX MOS GUIDANCE,GFSX,KUCP,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,40,48,33,,,93,93,,,3,1,1,,3,4,0,,2,2,45,R,,,4,
GFSX MOS GUIDANCE,GFSX,KUCP,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,OV,35,48,33,,,22,22,,,1,0,0,,0,0,0,,1,2,35,R,,,3,
GFSX MOS GUIDANCE,GFSX,KUCP,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,OV,39,60,44,,,13,22,,,0,0,0,,0,0,0,,0,5,56,R,,,6,
GFSX MOS GUIDANCE,GFSX,KUCP,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,OV,45,60,44,,,85,85,,,2,3,0,,4,4,0,,5,5,47,R,,,10,
GFSX MOS GUIDANCE,GFSX,KUCP,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,OV,40,60,40,,,35,85,,,2,5,0,,0,4,0,,4,4,52,R,,,13,
GFSX MOS GUIDANCE,GFSX,KUCP,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,OV,41,60,40,,,11,12,,,2,7,0,,0,0,0,,1,4,42,R,,,3,
GFSX MOS GUIDANCE,GFSX,KUCP,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,OV,44,63,41,,,12,12,,,3,3,3,,0,0,0,,2,7,56,R,,,9,
GFSX MOS GUIDANCE,GFSX,KUCP,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,OV,39,63,41,,,60,67,,,3,5,2,,3,4,0,,6,7,43,R,,,8,
GFSX MOS GUIDANCE,GFSX,KUCP,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,OV,41,54,41,,,50,67,,,4,9,1,,2,4,0,,8,14,49,R,,,11,
GFSX MOS GUIDANCE,GFSX,KUCP,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,OV,37,54,41,,,53,64,,,5,0,7,,,,0,,9,14,44,R,,,7,
GFSX MOS GUIDANCE,GFSX,KUCP,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,OV,36,57,34,,,31,64,,,4,12,2,,,,,,4,7,48,R,,,11,
GFSX MOS GUIDANCE,GFSX,KUCP,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,OV,31,57,34,,,32,,,,8,17,2,,,,,,2,7,37,R,,,10,
GFSX MOS GUIDANCE,GFSX,KUKT,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,CL,17,,27,,,2,7,,,18,61,0,,0,0,,,3,,27,S,,,4,
GFSX MOS GUIDANCE,GFSX,KUKT,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,OV,22,48,33,,,4,7,,,22,55,0,,0,0,0,,3,3,43,S,,,6,
GFSX MOS GUIDANCE,GFSX,KUKT,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,OV,32,48,33,,,40,93,,,29,48,0,,0,4,0,,3,3,37,S,,,6,
GFSX MOS GUIDANCE,GFSX,KUKT,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,39,46,40,,,93,93,,,16,8,5,,4,4,0,,4,4,45,R,,,7,
GFSX MOS GUIDANCE,GFSX,KUKT,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,OV,39,46,40,,,72,74,,,1,0,0,,2,2,0,,1,4,43,R,,,4,
GFSX MOS GUIDANCE,GFSX,KUKT,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,OV,40,54,42,,,21,74,,,0,1,0,,0,2,0,,4,8,49,R,,,3,
GFSX MOS GUIDANCE,GFSX,KUKT,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,OV,41,54,42,,,76,80,,,1,2,0,,3,4,0,,2,8,45,R,,,8,
GFSX MOS GUIDANCE,GFSX,KUKT,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,OV,41,52,40,,,73,80,,,1,1,1,,2,4,0,,3,3,49,R,,,8,
GFSX MOS GUIDANCE,GFSX,KUKT,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,OV,39,52,40,,,27,27,,,2,3,0,,0,0,0,,1,3,42,R,,,3,
GFSX MOS GUIDANCE,GFSX,KUKT,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,OV,43,62,43,,,7,27,,,2,1,2,,0,0,0,,0,2,55,R,,,7,
GFSX MOS GUIDANCE,GFSX,KUKT,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,OV,43,62,43,,,30,46,,,3,1,2,,0,1,0,,2,2,46,R,,,3,
GFSX MOS GUIDANCE,GFSX,KUKT,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,OV,43,56,42,,,24,46,,,2,4,1,,0,1,0,,3,10,50,R,,,5,
GFSX MOS GUIDANCE,GFSX,KUKT,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,OV,42,56,42,,,49,59,,,4,0,6,,,,0,,8,10,47,R,,,7,
GFSX MOS GUIDANCE,GFSX,KUKT,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,OV,39,58,42,,,39,59,,,1,9,1,,,,,,11,18,51,R,,,6,
GFSX MOS GUIDANCE,GFSX,KUKT,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,CL,38,58,42,,,25,,,,3,6,1,,,,,,2,18,44,R,,,7,
GFSX MOS GUIDANCE,GFSX,KUNI,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,PC,21,,25,,,1,8,,,22,69,0,,0,0,,,4,,26,S,,,4,
GFSX MOS GUIDANCE,GFSX,KUNI,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,OV,28,58,43,,,8,8,,,0,28,2,,0,0,0,,3,3,52,R,,,5,
GFSX MOS GUIDANCE,GFSX,KUNI,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,OV,40,58,43,,,78,95,,,3,1,0,,2,3,0,,2,3,47,R,,,4,
GFSX MOS GUIDANCE,GFSX,KUNI,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,43,58,38,,,94,95,,,1,0,0,,3,3,0,,3,4,54,R,,,4,
GFSX MOS GUIDANCE,GFSX,KUNI,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,OV,37,58,38,,,10,82,,,4,0,0,,0,3,0,,4,4,39,R,,,3,
GFSX MOS GUIDANCE,GFSX,KUNI,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,OV,46,60,49,,,66,82,,,1,0,0,,2,3,0,,6,23,59,R,,,8,
GFSX MOS GUIDANCE,GFSX,KUNI,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,OV,47,60,49,,,90,92,,,5,0,1,,4,4,0,,21,23,51,R,,,8,
GFSX MOS GUIDANCE,GFSX,KUNI,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,PC,42,65,42,,,20,92,,,2,1,0,,0,4,0,,6,6,57,R,,,10,
GFSX MOS GUIDANCE,GFSX,KUNI,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,PC,42,65,42,,,9,19,,,2,1,0,,0,0,0,,1,6,43,R,,,2,
GFSX MOS GUIDANCE,GFSX,KUNI,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,PC,47,69,47,,,19,19,,,1,2,0,,0,0,0,,3,25,63,R,,,7,
GFSX MOS GUIDANCE,GFSX,KUNI,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,OV,47,69,47,,,46,61,,,2,1,3,,2,2,0,,23,25,49,R,,,7,
GFSX MOS GUIDANCE,GFSX,KUNI,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,OV,49,72,51,,,50,61,,,2,4,4,,4,2,0,,28,43,63,R,,,8,
GFSX MOS GUIDANCE,GFSX,KUNI,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,OV,48,72,51,,,59,75,,,4,0,6,,,,0,,28,43,53,R,,,9,
GFSX MOS GUIDANCE,GFSX,KUNI,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,OV,41,65,37,,,42,75,,,3,5,5,,,,,,10,11,58,R,,,12,
GFSX MOS GUIDANCE,GFSX,KUNI,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,PC,35,65,37,,,28,,,,7,7,4,,,,,,4,11,39,R,,,9,
GFSX MOS GUIDANCE,GFSX,KUNV,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,CL,7,,19,,,0,0,,,8,85,0,,0,0,,,3,,20,S,,,5,
GFSX MOS GUIDANCE,GFSX,KUNV,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,PC,15,44,36,,,0,0,,,13,62,0,,0,0,0,,3,3,41,S,,,7,
GFSX MOS GUIDANCE,GFSX,KUNV,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,OV,28,44,36,,,88,98,,,26,36,4,,2,4,0,,3,3,38,RS,,,10,
GFSX MOS GUIDANCE,GFSX,KUNV,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,35,40,34,,,98,98,,,18,2,12,,4,4,1,,4,4,38,R,,,10,
GFSX MOS GUIDANCE,GFSX,KUNV,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,OV,32,40,34,,,52,52,,,1,0,0,,1,1,1,,1,4,35,R,,,2,
GFSX MOS GUIDANCE,GFSX,KUNV,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,OV,35,52,44,,,32,52,,,0,1,0,,0,1,0,,5,10,48,R,,,4,
GFSX MOS GUIDANCE,GFSX,KUNV,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,OV,40,52,44,,,79,82,,,1,4,0,,4,5,0,,5,10,47,R,,,8,
GFSX MOS GUIDANCE,GFSX,KUNV,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,OV,38,59,41,,,73,82,,,1,3,0,,3,5,0,,6,6,53,R,,,10,
GFSX MOS GUIDANCE,GFSX,KUNV,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,OV,35,59,41,,,15,15,,,2,6,0,,0,0,0,,2,6,43,R,,,10,
GFSX MOS GUIDANCE,GFSX,KUNV,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,OV,40,63,43,,,12,15,,,3,0,2,,0,0,0,,1,3,59,R,,,12,
GFSX MOS GUIDANCE,GFSX,KUNV,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,OV,39,63,43,,,49,66,,,3,4,2,,1,2,0,,3,3,45,R,,,6,
GFSX MOS GUIDANCE,GFSX,KUNV,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,OV,37,59,40,,,47,66,,,2,8,0,,1,2,0,,5,10,54,R,,,6,
GFSX MOS GUIDANCE,GFSX,KUNV,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,OV,37,59,40,,,43,70,,,5,0,6,,,,0,,10,10,43,R,,,6,
GFSX MOS GUIDANCE,GFSX,KUNV,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,OV,34,57,43,,,39,70,,,2,10,0,,,,,,9,11,51,R,,,17,
GFSX MOS GUIDANCE,GFSX,KUNV,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,PC,34,57,43,,,22,,,,4,14,0,,,,,,1,11,44,R,,,15,
GFSX MOS GUIDANCE,GFSX,KUUU,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,PC,14,,26,,,0,0,,,15,68,0,,0,0,,,3,,28,S,,,10,
GFSX MOS GUIDANCE,GFSX,KUUU,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,CL,14,41,23,,,0,0,,,6,85,0,,0,0,0,,5,5,33,S,,,10,
GFSX MOS GUIDANCE,GFSX,KUUU,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,OV,18,41,23,,,0,70,,,0,95,5,,0,1,0,,4,5,28,S,,,9,
GFSX MOS GUIDANCE,GFSX,KUUU,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,35,42,35,,,70,70,,,23,38,0,,1,1,0,,3,3,39,RS,,,10,
GFSX MOS GUIDANCE,GFSX,KUUU,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,OV,35,42,35,,,88,88,,,8,3,5,,3,4,0,,0,3,38,R,,,12,
GFSX MOS GUIDANCE,GFSX,KUUU,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,OV,37,50,36,,,14,88,,,6,0,0,,0,4,0,,1,2,45,R,,,8,
GFSX MOS GUIDANCE,GFSX,KUUU,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,OV,34,50,36,,,16,74,,,5,1,0,,0,4,0,,0,2,38,R,,,8,
GFSX MOS GUIDANCE,GFSX,KUUU,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,OV,35,45,37,,,73,74,,,9,2,0,,3,4,0,,2,2,39,R,,,17,
GFSX MOS GUIDANCE,GFSX,KUUU,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,OV,36,45,37,,,48,49,,,5,3,0,,2,2,0,,0,2,39,R,,,17,
GFSX MOS GUIDANCE,GFSX,KUUU,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,OV,36,50,40,,,6,49,,,1,5,1,,0,2,0,,2,2,44,R,,,14,
GFSX MOS GUIDANCE,GFSX,KUUU,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,OV,37,50,40,,,35,48,,,3,4,0,,1,1,0,,1,2,44,R,,,6,
GFSX MOS GUIDANCE,GFSX,KUUU,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,PC,37,55,40,,,29,48,,,2,9,0,,0,1,0,,1,7,47,R,,,8,
GFSX MOS GUIDANCE,GFSX,KUUU,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,OV,36,55,40,,,31,47,,,5,0,5,,,,0,,1,7,43,R,,,8,
GFSX MOS GUIDANCE,GFSX,KUUU,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,OV,32,46,38,,,38,47,,,2,9,1,,,,,,1,5,40,R,,,13,
GFSX MOS GUIDANCE,GFSX,KUUU,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,PC,34,46,38,,,30,,,,5,12,0,,,,,,1,5,42,R,,,13,
GFSX MOS GUIDANCE,GFSX,KVAY,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,PC,21,,29,,,4,18,,,30,42,0,,0,0,,,3,,30,RS,,,5,
GFSX MOS GUIDANCE,GFSX,KVAY,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,PC,24,44,33,,,12,18,,,27,38,0,,0,0,0,,5,5,39,RS,,,7,
GFSX MOS GUIDANCE,GFSX,KVAY,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,OV,32,44,33,,,30,94,,,30,36,0,,0,4,0,,3,5,37,RS,,,5,
GFSX MOS GUIDANCE,GFSX,KVAY,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,42,48,42,,,94,94,,,10,4,3,,4,4,0,,3,3,46,R,,,7,
GFSX MOS GUIDANCE,GFSX,KVAY,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,OV,41,48,42,,,72,77,,,1,0,0,,2,2,0,,0,3,45,R,,,7,
GFSX MOS GUIDANCE,GFSX,KVAY,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,OV,41,57,43,,,14,77,,,0,2,0,,0,2,0,,2,4,49,R,,,4,
GFSX MOS GUIDANCE,GFSX,KVAY,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,OV,44,57,43,,,76,81,,,1,1,0,,3,4,0,,0,4,48,R,,,8,
GFSX MOS GUIDANCE,GFSX,KVAY,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,OV,43,57,43,,,72,81,,,1,0,1,,3,4,0,,2,2,51,R,,,8,
GFSX MOS GUIDANCE,GFSX,KVAY,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,OV,41,57,43,,,28,28,,,2,1,0,,0,0,0,,1,2,47,R,,,5,
GFSX MOS GUIDANCE,GFSX,KVAY,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,OV,43,66,45,,,7,28,,,1,0,2,,0,0,0,,1,1,57,R,,,6,
GFSX MOS GUIDANCE,GFSX,KVAY,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,OV,46,66,45,,,20,41,,,2,0,2,,0,1,0,,1,1,49,R,,,5,
GFSX MOS GUIDANCE,GFSX,KVAY,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,OV,44,63,48,,,27,41,,,2,2,1,,0,1,0,,4,16,55,R,,,7,
GFSX MOS GUIDANCE,GFSX,KVAY,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,OV,49,63,48,,,48,57,,,3,0,5,,,,0,,9,16,53,R,,,6,
GFSX MOS GUIDANCE,GFSX,KVAY,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,OV,44,66,46,,,38,57,,,1,4,1,,,,,,11,20,57,R,,,7,
GFSX MOS GUIDANCE,GFSX,KVAY,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,OV,42,66,46,,,24,,,,2,2,1,,,,,,7,20,49,R,,,10,
GFSX MOS GUIDANCE,GFSX,KVES,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,CL,19,,23,,,1,56,,,8,85,0,,0,1,,,5,,24,S,,,5,
GFSX MOS GUIDANCE,GFSX,KVES,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,OV,32,44,36,,,54,56,,,7,57,3,,1,1,0,,5,5,40,S,,,8,
GFSX MOS GUIDANCE,GFSX,KVES,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,OV,38,44,36,,,91,95,,,14,5,5,,2,2,0,,3,5,39,R,,,4,
GFSX MOS GUIDANCE,GFSX,KVES,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,43,49,35,,,60,95,,,6,2,0,,1,2,0,,1,3,47,R,,,5,
GFSX MOS GUIDANCE,GFSX,KVES,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,OV,36,49,35,,,4,80,,,6,0,1,,0,3,0,,2,3,36,R,,,3,
GFSX MOS GUIDANCE,GFSX,KVES,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,OV,43,55,40,,,72,80,,,2,0,0,,2,3,0,,4,8,51,R,,,10,
GFSX MOS GUIDANCE,GFSX,KVES,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,OV,41,55,40,,,88,90,,,4,3,1,,3,3,0,,4,8,41,R,,,10,
GFSX MOS GUIDANCE,GFSX,KVES,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,PC,44,58,44,,,7,90,,,3,1,1,,0,3,0,,2,2,52,R,,,8,
GFSX MOS GUIDANCE,GFSX,KVES,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,PC,43,58,44,,,11,39,,,3,5,1,,0,0,0,,2,2,46,R,,,6,
GFSX MOS GUIDANCE,GFSX,KVES,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,OV,46,64,38,,,39,39,,,5,4,1,,1,0,0,,11,28,55,R,,,9,
GFSX MOS GUIDANCE,GFSX,KVES,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,OV,38,64,38,,,53,73,,,2,6,1,,2,4,0,,17,28,39,R,,,10,
GFSX MOS GUIDANCE,GFSX,KVES,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,OV,42,54,42,,,58,73,,,2,4,1,,4,4,0,,23,35,50,R,,,14,
GFSX MOS GUIDANCE,GFSX,KVES,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,OV,41,54,42,,,55,64,,,3,3,2,,,,0,,20,35,43,R,,,12,
GFSX MOS GUIDANCE,GFSX,KVES,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,OV,40,54,36,,,24,64,,,9,9,1,,,,,,3,8,48,R,,,14,
GFSX MOS GUIDANCE,GFSX,KVES,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,PC,35,54,36,,,23,,,,9,5,1,,,,,,5,8,38,R,,,8,
GFSX MOS GUIDANCE,GFSX,KVJI,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,OV,38,,39,,,1,1,,,0,0,0,,0,0,,,1,,40,R,,,9,
GFSX MOS GUIDANCE,GFSX,KVJI,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,OV,39,59,45,,,1,1,,,0,0,0,,0,0,0,,1,4,56,R,,,11,
GFSX MOS GUIDANCE,GFSX,KVJI,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,OV,42,59,45,,,91,97,,,2,0,0,,3,4,0,,4,4,48,R,,,10,
GFSX MOS GUIDANCE,GFSX,KVJI,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,47,58,47,,,97,97,,,2,0,0,,3,4,0,,2,9,56,R,,,8,
GFSX MOS GUIDANCE,GFSX,KVJI,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,OV,46,58,47,,,28,69,,,1,0,0,,0,2,0,,9,9,49,R,,,3,
GFSX MOS GUIDANCE,GFSX,KVJI,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,OV,51,70,56,,,59,69,,,1,8,0,,2,2,0,,16,31,67,R,,,10,
GFSX MOS GUIDANCE,GFSX,KVJI,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,OV,54,70,56,,,83,85,,,1,1,0,,3,3,0,,28,31,58,R,,,9,
GFSX MOS GUIDANCE,GFSX,KVJI,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,OV,48,72,47,,,32,85,,,1,1,0,,0,3,0,,10,10,63,R,,,11,
GFSX MOS GUIDANCE,GFSX,KVJI,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,PC,44,72,47,,,9,9,,,1,3,0,,0,0,0,,1,10,49,R,,,5,
GFSX MOS GUIDANCE,GFSX,KVJI,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,CL,46,77,56,,,6,9,,,2,0,2,,0,0,0,,0,5,69,R,,,8,
GFSX MOS GUIDANCE,GFSX,KVJI,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,PC,52,77,56,,,13,21,,,1,0,3,,0,0,0,,5,5,59,R,,,3,
GFSX MOS GUIDANCE,GFSX,KVJI,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,PC,53,85,57,,,21,21,,,1,1,2,,0,0,0,,9,18,78,R,,,15,
GFSX MOS GUIDANCE,GFSX,KVJI,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,OV,54,85,57,,,33,60,,,2,0,5,,,,0,,12,18,60,R,,,4,
GFSX MOS GUIDANCE,GFSX,KVJI,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,OV,47,73,45,,,50,60,,,2,9,0,,,,,,14,14,65,R,,,16,
GFSX MOS GUIDANCE,GFSX,KVJI,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,PC,42,73,45,,,33,,,,2,4,0,,,,,,4,14,46,R,,,7,
GFSX MOS GUIDANCE,GFSX,KVSF,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,CL,4,,10,,,0,0,,,4,95,0,,0,0,,,3,,13,S,,,5,
GFSX MOS GUIDANCE,GFSX,KVSF,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,CL,10,41,15,,,0,0,,,0,98,0,,0,0,0,,6,6,26,S,,,5,
GFSX MOS GUIDANCE,GFSX,KVSF,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,PC,10,41,15,,,0,50,,,0,96,4,,0,1,0,,5,6,18,S,,,2,
GFSX MOS GUIDANCE,GFSX,KVSF,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,26,40,31,,,46,50,,,12,84,2,,1,1,1,,4,4,35,S,,,8,
GFSX MOS GUIDANCE,GFSX,KVSF,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,OV,31,40,31,,,69,69,,,14,35,12,,1,1,1,,1,4,34,RS,,,2,
