model,short_model,station,forecast_datetime_gmt,datetime,tz_offset,CIG,CLD,DPT,Max_Temperature,Min_Temperature,OBV,P06,P12,P24,POS,POZ,PRS,PSN,PZP,Q06,Q12,Q24,SNW,T06,T12,T24,TMP,TYP,VIS,WDR,WND,WSP
GFSX MOS GUIDANCE,GFSX,KMPV,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,CL,2,34,5,,,0,0,,,0,98,2,,0,0,0,,4,4,21,S,,,7,
GFSX MOS GUIDANCE,GFSX,KMPV,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,PC,7,34,5,,,0,0,,,0,96,4,,0,0,0,,4,4,10,S,,,6,
GFSX MOS GUIDANCE,GFSX,KMPV,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,OV,21,40,28,,,43,43,,,6,85,6,,1,0,0,,3,3,35,S,,,17,
GFSX MOS GUIDANCE,GFSX,KMPV,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,OV,28,40,28,,,52,43,,,17,39,19,,1,0,0,,2,3,31,S,,,10,
GFSX MOS GUIDANCE,GFSX,KMPV,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,OV,28,43,24,,,28,59,,,29,18,3,,0,1,0,,3,4,35,RS,,,6,
GFSX MOS GUIDANCE,GFSX,KMPV,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,OV,24,43,24,,,12,59,,,24,59,5,,0,1,0,,2,4,28,S,,,3,
GFSX MOS GUIDANCE,GFSX,KMPV,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,OV,30,43,31,,,49,57,,,27,28,6,,1,1,0,,3,3,38,RS,,,15,
GFSX MOS GUIDANCE,GFSX,KMPV,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,OV,30,43,31,,,56,57,,,13,17,4,,1,1,0,,2,3,35,R,,,15,
GFSX MOS GUIDANCE,GFSX,KMPV,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,OV,31,49,30,,,37,65,,,4,11,1,,1,2,0,,1,5,44,R,,,7,
GFSX MOS GUIDANCE,GFSX,KMPV,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,OV,27,49,30,,,45,65,,,4,20,0,,1,2,0,,5,5,34,R,,,15,
GFSX MOS GUIDANCE,GFSX,KMPV,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,PC,22,48,21,,,25,51,,,19,27,2,,,,,,0,3,39,RS,,,18,
GFSX MOS GUIDANCE,GFSX,KMPV,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,CL,18,48,21,,,11,51,,,17,48,4,,,,,,3,3,25,S,,,13,
GFSX MOS GUIDANCE,GFSX,KMPV,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,CL,21,43,,,,12,17,,,12,47,0,,,,,,1,,35,RS,,,13,
GFSX MOS GUIDANCE,GFSX,KMQE,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,CL,8,47,24,,,0,,,,12,76,1,,0,,,,7,7,34,S,,,11,
GFSX MOS GUIDANCE,GFSX,KMQE,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,CL,7,47,24,,,0,,,,0,92,3,,0,,,,2,7,25,S,,,10,
GFSX MOS GUIDANCE,GFSX,KMQE,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,CL,9,40,24,,,1,1,,,4,89,2,,0,0,0,,4,5,30,S,,,9,
GFSX MOS GUIDANCE,GFSX,KMQE,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,OV,15,40,24,,,3,1,,,2,94,4,,0,0,0,,5,5,28,S,,,12,
GFSX MOS GUIDANCE,GFSX,KMQE,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,OV,30,41,35,,,45,48,,,18,43,9,,1,1,0,,2,2,37,S,,,15,
GFSX MOS GUIDANCE,GFSX,KMQE,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,OV,32,41,35,,,87,48,,,11,7,1,,2,1,0,,0,2,39,R,,,13,
GFSX MOS GUIDANCE,GFSX,KMQE,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,PC,34,51,36,,,22,87,,,19,5,0,,0,2,0,,2,3,43,R,,,8,
GFSX MOS GUIDANCE,GFSX,KMQE,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,OV,34,51,36,,,11,87,,,24,10,3,,0,2,0,,0,3,38,R,,,9,
GFSX MOS GUIDANCE,GFSX,KMQE,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,OV,36,44,36,,,72,72,,,21,4,1,,3,2,0,,4,4,39,R,,,14,
GFSX MOS GUIDANCE,GFSX,KMQE,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,OV,36,44,36,,,61,72,,,3,5,0,,3,2,0,,2,4,39,R,,,14,
GFSX MOS GUIDANCE,GFSX,KMQE,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,OV,40,52,43,,,21,65,,,2,5,0,,0,2,0,,1,1,45,R,,,11,
GFSX MOS GUIDANCE,GFSX,KMQE,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,OV,37,52,43,,,22,65,,,2,10,0,,0,2,0,,0,1,45,R,,,19,
GFSX MOS GUIDANCE,GFSX,KMQE,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,CL,28,55,34,,,13,22,,,2,4,1,,,,,,0,3,44,R,,,18,
GFSX MOS GUIDANCE,GFSX,KMQE,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,CL,19,55,34,,,8,22,,,18,21,2,,,,,,3,3,36,R,,,15,
GFSX MOS GUIDANCE,GFSX,KMQE,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,CL,18,47,,,,11,11,,,19,18,3,,,,,,1,,39,R,,,16,
GFSX MOS GUIDANCE,GFSX,KMQS,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,CL,20,50,29,,,0,,,,28,20,2,,0,,,,3,3,41,RS,,,11,
GFSX MOS GUIDANCE,GFSX,KMQS,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,CL,17,50,29,,,1,,,,28,46,0,,0,,,,2,3,30,RS,,,6,
GFSX MOS GUIDANCE,GFSX,KMQS,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,PC,25,47,34,,,0,1,,,29,47,3,,0,0,0,,2,3,41,S,,,6,
GFSX MOS GUIDANCE,GFSX,KMQS,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,OV,30,47,34,,,51,1,,,27,34,1,,1,0,0,,3,3,36,RS,,,6,
GFSX MOS GUIDANCE,GFSX,KMQS,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,OV,39,47,38,,,92,92,,,8,9,4,,5,5,1,,4,4,44,R,,,9,
GFSX MOS GUIDANCE,GFSX,KMQS,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,OV,36,47,38,,,41,92,,,1,0,0,,1,5,1,,1,4,40,R,,,9,
GFSX MOS GUIDANCE,GFSX,KMQS,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,OV,40,57,45,,,16,41,,,1,3,0,,0,1,0,,1,4,51,R,,,5,
GFSX MOS GUIDANCE,GFSX,KMQS,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,OV,44,57,45,,,73,41,,,1,1,1,,3,1,0,,1,4,47,R,,,4,
GFSX MOS GUIDANCE,GFSX,KMQS,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,OV,46,53,48,,,74,74,,,1,1,1,,3,3,0,,3,3,50,R,,,5,
GFSX MOS GUIDANCE,GFSX,KMQS,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,OV,47,53,48,,,26,74,,,2,2,0,,0,3,0,,2,3,50,R,,,4,
GFSX MOS GUIDANCE,GFSX,KMQS,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,PC,50,66,51,,,14,31,,,2,1,1,,0,0,0,,1,3,60,R,,,9,
GFSX MOS GUIDANCE,GFSX,KMQS,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,PC,46,66,51,,,20,31,,,2,4,0,,0,0,0,,2,3,52,R,,,6,
GFSX MOS GUIDANCE,GFSX,KMQS,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,PC,41,61,43,,,14,20,,,1,0,2,,,,,,3,6,53,R,,,14,
GFSX MOS GUIDANCE,GFSX,KMQS,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,CL,35,61,43,,,9,20,,,5,0,2,,,,,,3,6,43,R,,,12,
GFSX MOS GUIDANCE,GFSX,KMQS,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,CL,31,49,,,,15,15,,,13,5,2,,,,,,1,,44,R,,,11,
GFSX MOS GUIDANCE,GFSX,KMRB,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,PC,22,53,30,,,2,,,,24,12,4,,0,,,,2,3,45,R,,,14,
GFSX MOS GUIDANCE,GFSX,KMRB,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,PC,17,53,30,,,2,,,,30,29,1,,0,,,,3,3,31,RS,,,6,
GFSX MOS GUIDANCE,GFSX,KMRB,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,PC,20,52,40,,,0,2,,,15,40,5,,0,0,0,,2,2,45,RS,,,9,
GFSX MOS GUIDANCE,GFSX,KMRB,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,OV,33,52,40,,,53,2,,,30,13,8,,1,0,0,,2,2,43,RS,,,8,
GFSX MOS GUIDANCE,GFSX,KMRB,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,OV,37,49,35,,,88,88,,,0,0,0,,4,4,0,,3,3,45,R,,,6,
GFSX MOS GUIDANCE,GFSX,KMRB,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,OV,33,49,35,,,19,88,,,3,0,0,,0,4,0,,1,3,38,R,,,4,
GFSX MOS GUIDANCE,GFSX,KMRB,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,OV,40,58,45,,,6,19,,,1,2,0,,0,0,0,,0,4,53,R,,,5,
GFSX MOS GUIDANCE,GFSX,KMRB,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,OV,41,58,45,,,66,19,,,1,1,0,,3,0,0,,4,4,49,R,,,9,
GFSX MOS GUIDANCE,GFSX,KMRB,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,OV,47,70,50,,,41,75,,,1,1,0,,1,3,0,,7,10,62,R,,,8,
GFSX MOS GUIDANCE,GFSX,KMRB,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,PC,46,70,50,,,13,75,,,1,2,0,,0,3,0,,2,10,53,R,,,7,
GFSX MOS GUIDANCE,GFSX,KMRB,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,OV,43,74,56,,,11,21,,,1,1,0,,0,0,0,,2,4,65,R,,,12,
GFSX MOS GUIDANCE,GFSX,KMRB,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,OV,51,74,56,,,35,21,,,1,4,0,,0,0,0,,2,4,58,R,,,8,
GFSX MOS GUIDANCE,GFSX,KMRB,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,OV,36,66,45,,,16,38,,,0,2,0,,,,,,4,8,56,R,,,17,
GFSX MOS GUIDANCE,GFSX,KMRB,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,PC,39,66,45,,,15,38,,,2,0,1,,,,,,3,8,47,R,,,10,
GFSX MOS GUIDANCE,GFSX,KMRB,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,OV,33,57,,,,23,29,,,16,1,4,,,,,,3,,51,R,,,7,
GFSX MOS GUIDANCE,GFSX,KMRT,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,PC,18,40,20,,,1,,,,19,74,0,,0,,,,5,5,31,S,,,9,
GFSX MOS GUIDANCE,GFSX,KMRT,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,CL,14,40,20,,,1,,,,2,92,2,,0,,,,3,5,22,S,,,5,
GFSX MOS GUIDANCE,GFSX,KMRT,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,OV,29,50,36,,,19,23,,,2,39,4,,0,0,0,,5,5,45,RS,,,6,
GFSX MOS GUIDANCE,GFSX,KMRT,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,OV,35,50,36,,,79,23,,,4,1,4,,2,0,0,,3,5,39,R,,,4,
GFSX MOS GUIDANCE,GFSX,KMRT,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,OV,38,51,33,,,62,81,,,1,1,0,,1,2,0,,1,3,47,R,,,6,
GFSX MOS GUIDANCE,GFSX,KMRT,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,OV,32,51,33,,,5,81,,,4,1,0,,0,2,0,,1,3,35,R,,,3,
GFSX MOS GUIDANCE,GFSX,KMRT,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,OV,41,60,46,,,53,65,,,7,3,0,,1,2,0,,3,17,56,R,,,8,
GFSX MOS GUIDANCE,GFSX,KMRT,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,OV,45,60,46,,,73,65,,,3,2,0,,2,2,0,,17,17,49,R,,,7,
GFSX MOS GUIDANCE,GFSX,KMRT,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,OV,43,64,45,,,31,80,,,2,2,0,,0,3,0,,7,12,55,R,,,12,
GFSX MOS GUIDANCE,GFSX,KMRT,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,PC,43,64,45,,,21,80,,,2,3,3,,0,3,0,,8,12,48,R,,,10,
GFSX MOS GUIDANCE,GFSX,KMRT,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,PC,46,67,40,,,20,24,,,3,8,0,,0,0,0,,3,8,56,R,,,17,
GFSX MOS GUIDANCE,GFSX,KMRT,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,OV,38,67,40,,,27,24,,,5,6,4,,0,0,0,,8,8,42,R,,,9,
GFSX MOS GUIDANCE,GFSX,KMRT,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,PC,33,53,36,,,14,36,,,4,8,5,,,,,,2,5,44,R,,,8,
GFSX MOS GUIDANCE,GFSX,KMRT,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,PC,32,53,36,,,16,36,,,8,9,5,,,,,,2,5,39,R,,,7,
GFSX MOS GUIDANCE,GFSX,KMRT,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,PC,32,52,,,,33,38,,,6,12,4,,,,,,4,,45,R,,,11,
GFSX MOS GUIDANCE,GFSX,KMSS,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,CL,7,31,5,,,0,,,,1,95,0,,0,,,,7,7,20,S,,,9,
GFSX MOS GUIDANCE,GFSX,KMSS,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,CL,3,31,5,,,0,,,,0,97,3,,0,,,,3,7,9,S,,,5,
GFSX MOS GUIDANCE,GFSX,KMSS,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,CL,7,34,15,,,0,0,,,0,97,3,,0,0,0,,3,3,22,S,,,8,
GFSX MOS GUIDANCE,GFSX,KMSS,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,OV,15,34,15,,,8,0,,,0,95,5,,0,0,0,,2,3,23,S,,,9,
GFSX MOS GUIDANCE,GFSX,KMSS,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,OV,30,45,31,,,82,82,,,11,60,8,,2,2,0,,2,2,41,S,,,12,
GFSX MOS GUIDANCE,GFSX,KMSS,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,OV,29,45,31,,,46,82,,,20,35,2,,1,2,0,,1,2,34,RS,,,6,
GFSX MOS GUIDANCE,GFSX,KMSS,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,OV,29,46,30,,,18,51,,,29,32,7,,0,1,0,,2,3,36,RS,,,6,
GFSX MOS GUIDANCE,GFSX,KMSS,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,OV,29,46,30,,,9,51,,,25,61,8,,0,1,0,,1,3,34,S,,,9,
GFSX MOS GUIDANCE,GFSX,KMSS,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,OV,34,49,33,,,60,67,,,25,11,11,,3,2,0,,4,4,43,RS,,,16,
GFSX MOS GUIDANCE,GFSX,KMSS,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,OV,32,49,33,,,62,67,,,9,10,1,,2,2,0,,2,4,38,R,,,11,
GFSX MOS GUIDANCE,GFSX,KMSS,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,OV,36,54,33,,,51,74,,,6,10,1,,1,3,0,,2,7,48,R,,,9,
GFSX MOS GUIDANCE,GFSX,KMSS,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,OV,29,54,33,,,47,74,,,4,18,0,,1,3,0,,3,7,37,R,,,16,
GFSX MOS GUIDANCE,GFSX,KMSS,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,PC,25,45,26,,,29,58,,,18,42,3,,,,,,1,2,38,S,,,19,
GFSX MOS GUIDANCE,GFSX,KMSS,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,CL,24,45,26,,,14,58,,,14,52,4,,,,,,2,2,31,S,,,8,
GFSX MOS GUIDANCE,GFSX,KMSS,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,CL,23,45,,,,12,18,,,15,34,1,,,,,,0,,39,RS,,,11,
GFSX MOS GUIDANCE,GFSX,KMSV,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,CL,9,42,14,,,1,,,,9,78,0,,0,,,,5,5,28,S,,,14,
GFSX MOS GUIDANCE,GFSX,KMSV,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,CL,7,42,14,,,2,,,,0,93,2,,0,,,,2,5,15,S,,,8,
GFSX MOS GUIDANCE,GFSX,KMSV,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,CL,14,42,25,,,1,2,,,10,80,3,,0,0,0,,5,5,33,S,,,7,
GFSX MOS GUIDANCE,GFSX,KMSV,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,OV,23,42,25,,,39,2,,,7,84,5,,0,0,0,,5,5,28,S,,,11,
GFSX MOS GUIDANCE,GFSX,KMSV,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,OV,31,38,32,,,90,90,,,20,26,9,,3,3,1,,3,3,36,RS,,,13,
GFSX MOS GUIDANCE,GFSX,KMSV,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,OV,31,38,32,,,65,90,,,4,7,0,,1,3,1,,1,3,34,R,,,7,
GFSX MOS GUIDANCE,GFSX,KMSV,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,OV,31,47,32,,,12,66,,,18,9,1,,0,1,0,,1,3,40,R,,,7,
GFSX MOS GUIDANCE,GFSX,KMSV,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,OV,32,47,32,,,53,66,,,14,14,3,,1,1,0,,3,3,35,R,,,11,
GFSX MOS GUIDANCE,GFSX,KMSV,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,OV,36,45,37,,,72,72,,,3,5,2,,3,3,0,,5,5,41,R,,,13,
GFSX MOS GUIDANCE,GFSX,KMSV,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,OV,36,45,37,,,43,72,,,3,7,2,,1,3,0,,1,5,39,R,,,12,
GFSX MOS GUIDANCE,GFSX,KMSV,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,OV,40,53,40,,,22,55,,,3,7,2,,0,2,0,,4,9,47,R,,,8,
GFSX MOS GUIDANCE,GFSX,KMSV,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,OV,37,53,40,,,28,55,,,4,12,0,,0,2,0,,3,9,42,R,,,12,
GFSX MOS GUIDANCE,GFSX,KMSV,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,PC,30,50,24,,,13,28,,,8,8,3,,,,,,0,3,42,R,,,18,
GFSX MOS GUIDANCE,GFSX,KMSV,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,CL,19,50,24,,,5,28,,,17,28,5,,,,,,3,3,27,RS,,,15,
GFSX MOS GUIDANCE,GFSX,KMSV,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,CL,20,46,,,,7,7,,,17,20,4,,,,,,0,,38,R,,,17,
GFSX MOS GUIDANCE,GFSX,KMTN,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,PC,29,53,36,,,4,,,,21,8,1,,0,,,,2,2,46,R,,,9,
GFSX MOS GUIDANCE,GFSX,KMTN,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,CL,28,53,36,,,3,,,,29,23,0,,0,,,,2,2,37,RS,,,5,
GFSX MOS GUIDANCE,GFSX,KMTN,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,PC,29,51,38,,,2,9,,,32,43,3,,0,0,0,,3,3,46,RS,,,9,
GFSX MOS GUIDANCE,GFSX,KMTN,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,OV,38,51,38,,,50,9,,,21,25,1,,1,0,0,,3,3,42,R,,,7,
GFSX MOS GUIDANCE,GFSX,KMTN,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,OV,45,49,42,,,92,92,,,2,0,1,,4,5,0,,4,4,48,R,,,8,
GFSX MOS GUIDANCE,GFSX,KMTN,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,OV,39,49,42,,,15,92,,,1,0,0,,0,5,0,,0,4,44,R,,,8,
GFSX MOS GUIDANCE,GFSX,KMTN,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,OV,47,58,48,,,10,16,,,1,2,0,,0,0,0,,2,6,52,R,,,5,
GFSX MOS GUIDANCE,GFSX,KMTN,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,OV,48,58,48,,,65,16,,,1,0,0,,3,0,0,,1,6,51,R,,,7,
GFSX MOS GUIDANCE,GFSX,KMTN,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,OV,51,58,49,,,61,78,,,1,0,0,,2,4,0,,3,7,55,R,,,6,
GFSX MOS GUIDANCE,GFSX,KMTN,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,OV,49,58,49,,,20,78,,,1,1,0,,0,4,0,,4,7,51,R,,,2,
GFSX MOS GUIDANCE,GFSX,KMTN,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,PC,54,68,54,,,8,30,,,1,0,0,,0,0,0,,2,3,61,R,,,9,
GFSX MOS GUIDANCE,GFSX,KMTN,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,OV,53,68,54,,,26,30,,,1,3,0,,0,0,0,,3,3,56,R,,,6,
GFSX MOS GUIDANCE,GFSX,KMTN,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,OV,43,60,47,,,18,30,,,0,0,0,,,,,,3,8,54,R,,,13,
GFSX MOS GUIDANCE,GFSX,KMTN,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,CL,42,60,47,,,7,30,,,1,0,0,,,,,,2,8,49,R,,,10,
GFSX MOS GUIDANCE,GFSX,KMTN,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,OV,36,53,,,,20,20,,,13,0,2,,,,,,2,,48,R,,,8,
GFSX MOS GUIDANCE,GFSX,KMTP,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,CL,21,46,30,,,0,,,,18,40,0,,0,,,,5,5,39,RS,,,11,
GFSX MOS GUIDANCE,GFSX,KMTP,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,CL,16,46,30,,,0,,,,23,56,1,,0,,,,1,5,32,S,,,9,
GFSX MOS GUIDANCE,GFSX,KMTP,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,PC,21,41,26,,,1,1,,,13,76,2,,0,0,0,,3,5,36,S,,,9,
GFSX MOS GUIDANCE,GFSX,KMTP,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,OV,28,41,26,,,3,1,,,15,65,4,,0,0,0,,5,5,34,S,,,8,
GFSX MOS GUIDANCE,GFSX,KMTP,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,OV,34,44,40,,,81,81,,,18,29,7,,2,2,0,,2,2,42,RS,,,11,
GFSX MOS GUIDANCE,GFSX,KMTP,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,OV,37,44,40,,,91,81,,,3,1,0,,4,2,0,,2,2,42,R,,,12,
GFSX MOS GUIDANCE,GFSX,KMTP,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,PC,37,51,38,,,13,91,,,5,4,0,,0,4,0,,1,1,46,R,,,8,
GFSX MOS GUIDANCE,GFSX,KMTP,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,OV,35,51,38,,,12,91,,,12,3,2,,0,4,0,,0,1,41,R,,,6,
GFSX MOS GUIDANCE,GFSX,KMTP,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,OV,40,47,41,,,77,77,,,10,1,0,,4,3,0,,6,6,44,R,,,11,
GFSX MOS GUIDANCE,GFSX,KMTP,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,OV,41,47,41,,,48,77,,,2,3,0,,3,3,0,,0,6,45,R,,,11,
GFSX MOS GUIDANCE,GFSX,KMTP,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,OV,46,57,46,,,17,50,,,2,3,0,,0,2,0,,1,1,52,R,,,7,
GFSX MOS GUIDANCE,GFSX,KMTP,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,OV,40,57,46,,,16,50,,,2,5,0,,0,2,0,,1,1,48,R,,,7,
GFSX MOS GUIDANCE,GFSX,KMTP,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,CL,35,57,41,,,12,16,,,1,0,2,,,,,,1,2,50,R,,,14,
GFSX MOS GUIDANCE,GFSX,KMTP,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,CL,32,57,41,,,8,16,,,15,9,3,,,,,,2,2,45,R,,,18,
GFSX MOS GUIDANCE,GFSX,KMTP,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,CL,29,51,,,,11,11,,,18,11,3,,,,,,1,,46,R,,,12,
GFSX MOS GUIDANCE,GFSX,KMTV,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,OV,46,68,41,,,33,,,,0,0,0,,0,,,,2,2,57,R,,,6,
GFSX MOS GUIDANCE,GFSX,KMTV,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,OV,36,68,41,,,3,,,,0,0,0,,0,,,,1,2,43,R,,,5,
GFSX MOS GUIDANCE,GFSX,KMTV,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,OV,35,56,43,,,2,3,,,0,0,0,,0,0,0,,1,2,50,R,,,9,
GFSX MOS GUIDANCE,GFSX,KMTV,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,OV,42,56,43,,,90,3,,,2,1,0,,3,0,0,,2,2,46,R,,,5,
GFSX MOS GUIDANCE,GFSX,KMTV,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,OV,43,56,41,,,88,90,,,0,0,0,,2,4,0,,3,3,50,R,,,4,
GFSX MOS GUIDANCE,GFSX,KMTV,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,PC,41,56,41,,,10,90,,,1,0,1,,0,4,0,,1,3,44,R,,,1,
